node_id,flood_bool
SM10001201,0.0
SR05948101,0.0
SR05948114,0.0
SR05948115,0.0
SR05948202,0.0
SR05948302,0.0
SR05948303,0.0
SR05948304,0.0
SR05948307,0.0
SR05948308,0.0
SR05948401,0.0
SR05948402,0.0
SR05948501,1.0
SR05948502,0.0
SR05948601,0.0
SR05948602,1.0
SR05948701,0.0
SR05948702,1.0
SR05948801,1.0
SR05949204,0.0
SR05949301,0.0
SR05949302,0.0
SR05949303,0.0
SR05949304,0.0
SR05949305,0.0
SR05949306,0.0
SR05967104,0.0
SR05967106,0.0
SR05967202,0.0
SR05968102,0.0
SR05968103,0.0
SR05968104,0.0
SR05968203,0.0
SR05968204,0.0
SR05968205,0.0
SR05968206,0.0
SR05968207,0.0
SR05969101,0.0
SR05969102,0.0
SR05969103,0.0
SR05969105,0.0
SR05969201,0.0
SR05969202,0.0
SR05969203,0.0
SR05969204,0.0
SR05969205,0.0
SR05969206,0.0
SR05969207,0.0
SR06930501,0.0
SR06930701,0.0
SR06930801,0.0
SR06930802,0.0
SR06930901,0.0
SR06930902,0.0
SR06930903,0.0
SR06931801,1.0
SR06931802,0.0
SR06931803,0.0
SR06931804,0.0
SR06931805,0.0
SR06931901,0.0
SR06931902,0.0
SR06931903,0.0
SR06931904,0.0
SR06931905,0.0
SR06931906,0.0
SR06931907,0.0
SR06931908,0.0
SR06931909,0.0
SR06931910,0.0
SR06932303,0.0
SR06932304,0.0
SR06932305,0.0
SR06932306,0.0
SR06932401,0.0
SR06932402,0.0
SR06932403,0.0
SR06932404,0.0
SR06932405,0.0
SR06932406,0.0
SR06932407,0.0
SR06932409,0.0
SR06932410,0.0
SR06932411,0.0
SR06932412,0.0
SR06932413,0.0
SR06932502,0.0
SR06932503,0.0
SR06932504,0.0
SR06932505,0.0
SR06932601,1.0
SR06932604,0.0
SR06932701,0.0
SR06932801,0.0
SR06932802,0.0
SR06932803,0.0
SR06932804,0.0
SR06932805,0.0
SR06932806,0.0
SR06932807,0.0
SR06932808,0.0
SR06932809,0.0
SR06932810,0.0
SR06932811,0.0
SR06932901,0.0
SR06932902,0.0
SR06932903,0.0
SR06932904,0.0
SR06932905,0.0
SR06932906,0.0
SR06933103,0.0
SR06933221,0.0
SR06933222,0.0
SR06933223,0.0
SR06933224,0.0
SR06933225,0.0
SR06933226,0.0
SR06933227,0.0
SR06933228,0.0
SR06933229,0.0
SR06933230,0.0
SR06933231,0.0
SR06933232,0.0
SR06933233,0.0
SR06933234,0.0
SR06933235,0.0
SR06933236,0.0
SR06933237,0.0
SR06933238,0.0
SR06933239,0.0
SR06933240,0.0
SR06933241,0.0
SR06933242,0.0
SR06933243,0.0
SR06933244,0.0
SR06933245,0.0
SR06933246,0.0
SR06933247,0.0
SR06933248,0.0
SR06933249,0.0
SR06933250,0.0
SR06933334,0.0
SR06933335,0.0
SR06933340,0.0
SR06933341,0.0
SR06933342,0.0
SR06933343,0.0
SR06933344,0.0
SR06933345,0.0
SR06933346,0.0
SR06933347,0.0
SR06933348,0.0
SR06933349,0.0
SR06933350,0.0
SR06933351,0.0
SR06933352,0.0
SR06933353,0.0
SR06933354,0.0
SR06933355,0.0
SR06933356,0.0
SR06933357,0.0
SR06933401,0.0
SR06933402,0.0
SR06933403,0.0
SR06933404,0.0
SR06933405,0.0
SR06933406,0.0
SR06933407,0.0
SR06933408,0.0
SR06933410,0.0
SR06933411,0.0
SR06933501,0.0
SR06933502,0.0
SR06933503,0.0
SR06933601,0.0
SR06933602,0.0
SR06933701,0.0
SR06933702,0.0
SR06933801,0.0
SR06933802,0.0
SR06933803,0.0
SR06933804,0.0
SR06933805,0.0
SR06933806,0.0
SR06933807,0.0
SR06933808,0.0
SR06933901,0.0
SR06933902,0.0
SR06933903,0.0
SR06934211,0.0
SR06934212,0.0
SR06934215,0.0
SR06934216,0.0
SR06934218,0.0
SR06934219,0.0
SR06934220,0.0
SR06934221,0.0
SR06934222,0.0
SR06934223,0.0
SR06934224,0.0
SR06934225,0.0
SR06934226,0.0
SR06934227,0.0
SR06934228,0.0
SR06934229,0.0
SR06934230,0.0
SR06934231,0.0
SR06934232,0.0
SR06934233,0.0
SR06934234,0.0
SR06934235,0.0
SR06934236,0.0
SR06934237,0.0
SR06934238,0.0
SR06934239,0.0
SR06934240,0.0
SR06934241,0.0
SR06934243,0.0
SR06934244,0.0
SR06934309,0.0
SR06934310,0.0
SR06934311,0.0
SR06934312,0.0
SR06934313,0.0
SR06934314,0.0
SR06934315,0.0
SR06934316,0.0
SR06934317,0.0
SR06934318,0.0
SR06934319,0.0
SR06934320,0.0
SR06934321,0.0
SR06934322,0.0
SR06934323,0.0
SR06934324,0.0
SR06934325,0.0
SR06934326,0.0
SR06934401,0.0
SR06934402,0.0
SR06934403,0.0
SR06934404,0.0
SR06934501,0.0
SR06934502,0.0
SR06934601,0.0
SR06934602,0.0
SR06934603,0.0
SR06934604,0.0
SR06934701,0.0
SR06934702,0.0
SR06934703,0.0
SR06934704,0.0
SR06934706,0.0
SR06934801,0.0
SR06934802,0.0
SR06934803,0.0
SR06934804,0.0
SR06934805,0.0
SR06934806,0.0
SR06934807,0.0
SR06934901,0.0
SR06934902,0.0
SR06935201,0.0
SR06935202,0.0
SR06935203,0.0
SR06935204,0.0
SR06935205,0.0
SR06935206,0.0
SR06935207,0.0
SR06935208,0.0
SR06935209,0.0
SR06935210,0.0
SR06935401,0.0
SR06935402,0.0
SR06935403,0.0
SR06935404,0.0
SR06935501,0.0
SR06935502,0.0
SR06935503,0.0
SR06935504,0.0
SR06935601,0.0
SR06935602,0.0
SR06935701,0.0
SR06935702,0.0
SR06935703,0.0
SR06935704,0.0
SR06935707,0.0
SR06935708,0.0
SR06935709,0.0
SR06935710,0.0
SR06935711,0.0
SR06935712,0.0
SR06935801,0.0
SR06935802,0.0
SR06935803,0.0
SR06935804,0.0
SR06935805,0.0
SR06935806,0.0
SR06935901,0.0
SR06935902,0.0
SR06935903,0.0
SR06936102,0.0
SR06936103,0.0
SR06936104,0.0
SR06936105,0.0
SR06936106,1.0
SR06936201,0.0
SR06936202,0.0
SR06936203,0.0
SR06936204,0.0
SR06936205,0.0
SR06936206,0.0
SR06936401,0.0
SR06936402,0.0
SR06936403,0.0
SR06936404,0.0
SR06936501,0.0
SR06936701,0.0
SR06936702,0.0
SR06936703,0.0
SR06936801,0.0
SR06936802,0.0
SR06936901,0.0
SR06937101,0.0
SR06937102,0.0
SR06937103,0.0
SR06937104,0.0
SR06937105,0.0
SR06937106,0.0
SR06937107,0.0
SR06937108,0.0
SR06937109,0.0
SR06937401,0.0
SR06937402,0.0
SR06937501,0.0
SR06937502,0.0
SR06937503,1.0
SR06937504,0.0
SR06937701,1.0
SR06937702,1.0
SR06937703,1.0
SR06937704,1.0
SR06937705,0.0
SR06937801,0.0
SR06937802,0.0
SR06937803,1.0
SR06937901,0.0
SR06937902,0.0
SR06937903,0.0
SR06937904,0.0
SR06937905,0.0
SR06937906,0.0
SR06937907,0.0
SR06938101,0.0
SR06938102,0.0
SR06938201,0.0
SR06938301,0.0
SR06938302,0.0
SR06938303,0.0
SR06938401,0.0
SR06938402,0.0
SR06938403,0.0
SR06938404,0.0
SR06938405,0.0
SR06938406,0.0
SR06938501,1.0
SR06938502,0.0
SR06938503,0.0
SR06938504,1.0
SR06938505,1.0
SR06938601,1.0
SR06938701,1.0
SR06938702,1.0
SR06938901,1.0
SR06939101,0.0
SR06939102,0.0
SR06939103,0.0
SR06939104,0.0
SR06939105,0.0
SR06939106,0.0
SR06939107,0.0
SR06939108,0.0
SR06939109,0.0
SR06939110,1.0
SR06939111,0.0
SR06939112,0.0
SR06939201,0.0
SR06939202,0.0
SR06939301,0.0
SR06939401,0.0
SR06939402,0.0
SR06939501,1.0
SR06939502,1.0
SR06939601,1.0
SR06939701,1.0
SR06939702,1.0
SR06939703,1.0
SR06939704,1.0
SR06939705,1.0
SR06939706,0.0
SR06939801,1.0
SR06939802,1.0
SR06939803,0.0
SR06939804,0.0
SR06939806,0.0
SR06939901,1.0
SR06939902,1.0
SR06940101,0.0
SR06940102,0.0
SR06940103,0.0
SR06940104,0.0
SR06940105,0.0
SR06940106,0.0
SR06940201,0.0
SR06940202,1.0
SR06940203,0.0
SR06940204,0.0
SR06940205,0.0
SR06940206,1.0
SR06940207,0.0
SR06940301,0.0
SR06940302,0.0
SR06940303,0.0
SR06940304,0.0
SR06940305,0.0
SR06940306,0.0
SR06940401,0.0
SR06940402,0.0
SR06940403,0.0
SR06940404,0.0
SR06940405,0.0
SR06940406,0.0
SR06940501,0.0
SR06940502,0.0
SR06940601,1.0
SR06940602,1.0
SR06940603,1.0
SR06940604,1.0
SR06940605,0.0
SR06940701,0.0
SR06940702,0.0
SR06940703,0.0
SR06941001,0.0
SR06941002,0.0
SR06941003,0.0
SR06941004,0.0
SR06941005,0.0
SR06941006,0.0
SR06941007,0.0
SR06941008,0.0
SR06941201,0.0
SR06941202,0.0
SR06941203,0.0
SR06941204,0.0
SR06941205,0.0
SR06941301,0.0
SR06941302,0.0
SR06941303,0.0
SR06941304,0.0
SR06941305,0.0
SR06941401,0.0
SR06941402,0.0
SR06941403,0.0
SR06941404,0.0
SR06941405,0.0
SR06941406,0.0
SR06941407,0.0
SR06941501,1.0
SR06941502,0.0
SR06941503,0.0
SR06941504,0.0
SR06941505,0.0
SR06941506,0.0
SR06941601,0.0
SR06941602,1.0
SR06941603,1.0
SR06941604,1.0
SR06941701,1.0
SR06941702,1.0
SR06941703,1.0
SR06941704,0.0
SR06941705,1.0
SR06941706,1.0
SR06941801,0.0
SR06941802,1.0
SR06941803,0.0
SR06941804,0.0
SR06941805,0.0
SR06941806,0.0
SR06942001,0.0
SR06942002,0.0
SR06942003,0.0
SR06942004,0.0
SR06942005,0.0
SR06942006,0.0
SR06942007,0.0
SR06942008,0.0
SR06942009,0.0
SR06942010,0.0
SR06942011,0.0
SR06942012,0.0
SR06942101,0.0
SR06942102,0.0
SR06942103,0.0
SR06942104,0.0
SR06942201,0.0
SR06942202,0.0
SR06942203,0.0
SR06942204,0.0
SR06942205,0.0
SR06942206,0.0
SR06942207,0.0
SR06942208,0.0
SR06942209,0.0
SR06942210,0.0
SR06942301,0.0
SR06942302,0.0
SR06942303,0.0
SR06942304,0.0
SR06942305,0.0
SR06942306,0.0
SR06942307,0.0
SR06942308,0.0
SR06942309,0.0
SR06942310,0.0
SR06942311,0.0
SR06942312,0.0
SR06942313,0.0
SR06942314,0.0
SR06942315,0.0
SR06942316,0.0
SR06942317,0.0
SR06942318,0.0
SR06942401,0.0
SR06942402,0.0
SR06942403,0.0
SR06942404,0.0
SR06942405,0.0
SR06942406,0.0
SR06942407,0.0
SR06942408,0.0
SR06942409,0.0
SR06942410,0.0
SR06942411,0.0
SR06942412,0.0
SR06942501,0.0
SR06942502,0.0
SR06942503,0.0
SR06942504,0.0
SR06942505,0.0
SR06942506,0.0
SR06942507,0.0
SR06942601,1.0
SR06942602,1.0
SR06942603,0.0
SR06942701,1.0
SR06942702,0.0
SR06942703,0.0
SR06942704,1.0
SR06942705,1.0
SR06942706,0.0
SR06942707,0.0
SR06942801,0.0
SR06943001,0.0
SR06943002,0.0
SR06943003,0.0
SR06943004,0.0
SR06943005,0.0
SR06943006,0.0
SR06943007,0.0
SR06943008,0.0
SR06943009,0.0
SR06943010,0.0
SR06943011,0.0
SR06943012,0.0
SR06943101,0.0
SR06943102,0.0
SR06943103,0.0
SR06943104,0.0
SR06943201,0.0
SR06943202,0.0
SR06943204,0.0
SR06943401,0.0
SR06943402,0.0
SR06943403,0.0
SR06943404,0.0
SR06943405,0.0
SR06943406,0.0
SR06943501,0.0
SR06943502,0.0
SR06943503,0.0
SR06943504,0.0
SR06943505,0.0
SR06943506,0.0
SR06943701,1.0
SR06943702,1.0
SR06943801,1.0
SR06943901,0.0
SR06943902,1.0
SR06943903,1.0
SR06943904,0.0
SR06943905,0.0
SR06944101,0.0
SR06944401,0.0
SR06944402,0.0
SR06944403,0.0
SR06944501,0.0
SR06944502,0.0
SR06944601,0.0
SR06944602,0.0
SR06944603,0.0
SR06944604,0.0
SR06944605,0.0
SR06944606,0.0
SR06944607,0.0
SR06944608,0.0
SR06944609,0.0
SR06944610,0.0
SR06944701,0.0
SR06944702,0.0
SR06944703,0.0
SR06944704,0.0
SR06944706,0.0
SR06944901,0.0
SR06944902,0.0
SR06944903,0.0
SR06945001,0.0
SR06945101,0.0
SR06945102,0.0
SR06945103,0.0
SR06945104,0.0
SR06945105,0.0
SR06945106,0.0
SR06945107,0.0
SR06945108,0.0
SR06945109,0.0
SR06945110,0.0
SR06945111,0.0
SR06945112,0.0
SR06945113,0.0
SR06945114,0.0
SR06945201,0.0
SR06945202,0.0
SR06945401,0.0
SR06945402,0.0
SR06945403,0.0
SR06945404,1.0
SR06945405,0.0
SR06945406,0.0
SR06945407,0.0
SR06945408,0.0
SR06945409,0.0
SR06945410,0.0
SR06945501,0.0
SR06945502,0.0
SR06945503,0.0
SR06945504,0.0
SR06945506,0.0
SR06945601,0.0
SR06945602,0.0
SR06945603,0.0
SR06945604,0.0
SR06945701,0.0
SR06945702,0.0
SR06945703,0.0
SR06945704,0.0
SR06945705,0.0
SR06945706,0.0
SR06945707,0.0
SR06945708,0.0
SR06945709,0.0
SR06945710,0.0
SR06945801,0.0
SR06945802,0.0
SR06945803,0.0
SR06945804,0.0
SR06945901,0.0
SR06945902,0.0
SR06946001,0.0
SR06946002,0.0
SR06946003,0.0
SR06946004,0.0
SR06946005,0.0
SR06946006,0.0
SR06946101,0.0
SR06946102,0.0
SR06946201,0.0
SR06946202,0.0
SR06946301,0.0
SR06946302,0.0
SR06946303,0.0
SR06946304,0.0
SR06946305,0.0
SR06946306,0.0
SR06946307,0.0
SR06946308,0.0
SR06946309,0.0
SR06946310,0.0
SR06946401,0.0
SR06946402,0.0
SR06946403,0.0
SR06946404,0.0
SR06946501,0.0
SR06946502,0.0
SR06946503,0.0
SR06946504,0.0
SR06946505,0.0
SR06946506,0.0
SR06946507,0.0
SR06946508,0.0
SR06946510,0.0
SR06946601,0.0
SR06946602,0.0
SR06946603,0.0
SR06946701,0.0
SR06946702,0.0
SR06946703,0.0
SR06946801,0.0
SR06946802,0.0
SR06946803,0.0
SR06946804,0.0
SR06946805,0.0
SR06946806,0.0
SR06946901,0.0
SR06946902,0.0
SR06946903,0.0
SR06946904,0.0
SR06946905,0.0
SR06946906,0.0
SR06946907,0.0
SR06946908,0.0
SR06946909,0.0
SR06947001,1.0
SR06947002,1.0
SR06947101,1.0
SR06947102,1.0
SR06947201,0.0
SR06947202,0.0
SR06947301,0.0
SR06947302,0.0
SR06947303,0.0
SR06947304,0.0
SR06947305,0.0
SR06947306,0.0
SR06947401,0.0
SR06947402,0.0
SR06947403,0.0
SR06947404,0.0
SR06947501,0.0
SR06947502,0.0
SR06947503,0.0
SR06947504,0.0
SR06947601,0.0
SR06947602,0.0
SR06947603,0.0
SR06947604,0.0
SR06947701,0.0
SR06947702,0.0
SR06947703,0.0
SR06947704,0.0
SR06947705,0.0
SR06947706,0.0
SR06947801,1.0
SR06947802,0.0
SR06947803,0.0
SR06947804,0.0
SR06947805,0.0
SR06947806,0.0
SR06947807,0.0
SR06947808,0.0
SR06947809,1.0
SR06947810,1.0
SR06947901,1.0
SR06947902,1.0
SR06947903,1.0
SR06947904,0.0
SR06947905,0.0
SR06947906,0.0
SR06948001,1.0
SR06948002,1.0
SR06948003,1.0
SR06948101,0.0
SR06948301,0.0
SR06948302,0.0
SR06948303,0.0
SR06948304,0.0
SR06948305,0.0
SR06948401,0.0
SR06948402,0.0
SR06948403,0.0
SR06948404,0.0
