,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
31809,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07,1.677672430745885e-07
31811,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924574e-07,1.7243315342924574e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924574e-07,1.7243315342924574e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07,1.7243315342924635e-07
31953,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07,3.906314199158569e-07
31954,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07,4.79463399200096e-07
31955,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07,4.766506037714873e-07
31956,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07,2.898077885629236e-07
31957,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07,3.7246074563372765e-07
31958,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08,9.668646852668518e-08
31972d1,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07,3.038894096149478e-07
31972d2,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07,2.6455110806059903e-07
31973,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07,2.9422623518423227e-07
31973d1,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05,1.2148714319590418e-05
31973d2,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07,4.082393025232452e-07
31976,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07,2.520474149859418e-07
32000,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07,1.699993759090912e-07
32108,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333827e-07,4.5581585837333827e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333827e-07,4.5581585837333827e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07,4.5581585837333747e-07
32109,2.9182399914304944e-07,2.9182399914304944e-07,2.918239991430484e-07,2.918239991430484e-07,2.918239991430484e-07,2.918239991430484e-07,2.9182399914304944e-07,2.9182399914304944e-07,2.9182399914304944e-07,2.9182399914304944e-07,2.918239991430484e-07,2.918239991430484e-07,2.918239991430484e-07,2.918239991430484e-07,2.9182399914304944e-07,2.9182399914304944e-07,2.9182399914304944e-07,2.9182399914304944e-07,2.918239991430484e-07,2.918239991430484e-07
32136,5.245089783087308e-07,5.245089783087308e-07,5.24508978308729e-07,5.24508978308729e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.24508978308729e-07,5.24508978308729e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.245089783087308e-07,5.24508978308729e-07,5.24508978308729e-07
32264,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07,2.4330933721622586e-07
32265,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07,3.4523322626385455e-07
32284,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07,3.4314618656380205e-07
32285,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07,3.915503783666348e-07
3466,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026,0.9186508450607026
3478,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05,2.8677298487553745e-05
3573,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05,2.1463565092995083e-05
3583,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05,3.6309474179603413e-05
3614,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05,1.5644035916281367e-05
3641,2.0905109598809767e-06,2.0905109598809767e-06,2.090510959880973e-06,2.090510959880973e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.090510959880973e-06,2.090510959880973e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.0905109598809767e-06,2.090510959880973e-06,2.090510959880973e-06
3702,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06,2.3764724909101665e-06
3740,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05,2.949214704050224e-05
40002,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.0011877514451728876,0.0011877514451728876,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.0011877514451728876,0.0011877514451728876,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892,0.001187751445172892
40003,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.184344622346178e-08,5.184344622346178e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.184344622346178e-08,5.184344622346178e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08,5.1843446223461406e-08
40006,1.2241435091477573e-06,1.2241435091477573e-06,1.2241435091477615e-06,1.2241435091477615e-06,1.2241435091477529e-06,1.2241435091477529e-06,1.2241435091477529e-06,1.2241435091477529e-06,1.2241435091477573e-06,1.2241435091477573e-06,1.2241435091477615e-06,1.2241435091477615e-06,1.2241435091477529e-06,1.2241435091477529e-06,1.2241435091477529e-06,1.2241435091477529e-06,1.2241435091477573e-06,1.2241435091477573e-06,1.2241435091477615e-06,1.2241435091477615e-06
40007,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.7161411103848438e-07,1.7161411103848438e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.7161411103848438e-07,1.7161411103848438e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07,1.716141110384856e-07
40009,3.211792262840344e-07,3.211792262840344e-07,3.2117922628403214e-07,3.2117922628403214e-07,3.2117922628403214e-07,3.2117922628403214e-07,3.211792262840344e-07,3.211792262840344e-07,3.211792262840344e-07,3.211792262840344e-07,3.2117922628403214e-07,3.2117922628403214e-07,3.2117922628403214e-07,3.2117922628403214e-07,3.211792262840344e-07,3.211792262840344e-07,3.211792262840344e-07,3.211792262840344e-07,3.2117922628403214e-07,3.2117922628403214e-07
40012,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08,5.795869825683103e-08
40013,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08,6.719764717255724e-08
40014,6.871787879391828e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391877e-08,6.871787879391877e-08,6.871787879391926e-08,6.871787879391926e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391877e-08,6.871787879391877e-08,6.871787879391926e-08,6.871787879391926e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391828e-08,6.871787879391828e-08
40016,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07,4.7535629323174757e-07
40018,1.5200293072266384e-06,1.5200293072266384e-06,1.5200293072266437e-06,1.5200293072266437e-06,1.5200293072266437e-06,1.5200293072266437e-06,1.5200293072266332e-06,1.5200293072266332e-06,1.5200293072266384e-06,1.5200293072266384e-06,1.5200293072266437e-06,1.5200293072266437e-06,1.5200293072266437e-06,1.5200293072266437e-06,1.5200293072266332e-06,1.5200293072266332e-06,1.5200293072266384e-06,1.5200293072266384e-06,1.5200293072266437e-06,1.5200293072266437e-06
40019,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08,6.444106247116045e-08
40020,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08,8.83578191097958e-08
40021,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08,9.060389164838814e-08
40022,9.320975411577215e-08,9.320975411577215e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577215e-08,9.320975411577215e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577182e-08,9.320975411577215e-08,9.320975411577215e-08,9.320975411577182e-08,9.320975411577182e-08
40022a,0.0005049370789654572,0.0005049370789654572,0.0005049370789654595,0.0005049370789654595,0.0005049370789654595,0.0005049370789654595,0.0005049370789654604,0.0005049370789654604,0.0005049370789654572,0.0005049370789654572,0.0005049370789654595,0.0005049370789654595,0.0005049370789654595,0.0005049370789654595,0.0005049370789654604,0.0005049370789654604,0.0005049370789654572,0.0005049370789654572,0.0005049370789654595,0.0005049370789654595
40023,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07,1.0201594727442703e-07
40024,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05,2.2757044383089505e-05
40025,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05,5.425832113152562e-05
40026,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05,6.535822405133034e-05
40033,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05,4.970875251092248e-05
40034,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05,1.4092057492976356e-05
40035,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05,1.515591393835958e-05
40036,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05,1.556986879052233e-05
40037,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08,2.485235348919892e-08
40038,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08,2.509333159351242e-08
40039,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05,1.609185226492929e-05
40040,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05,2.670232340565896e-05
40041,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05,2.843512767500715e-05
40042,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05,1.6674431754163214e-05
40043,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05,1.9485496930753166e-05
