!Version=1,type=LEV,encoding=MBCS
FILECONT, TITLE
3,1
UserSettings,U_VALUES,U_DATETIME
UserSettingsValues,m AD,dd-mm-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_DATATYPE
00/00/0000 00:00:00,300,21,    0
L_NODEID,L_PIPELEVEL,L_PTITLE
SM06003201,  0.000,        
SR06987501,  0.000,        
SR05967203,  0.000,        
SR05967204,  0.000,        
SR05967205,  0.000,        
LO_GR_218,  0.000,        
SM10001202,  0.000,        
SR11963501,  0.000,        
SR09986101,  0.000,        
SR07937404,  0.000,        
SR06939113,  0.000,        
SR06937110,  0.000,        
SR06937111,  0.000,        
SR06936107,  0.000,        
SR06935211,  0.000,        
SR06934242,  0.000,        
DE_RWZI_LOZ_TSK,  0.000,        
SM10001104,  0.000,        
SM07006201,  0.000,        
 OA_DUM7,  0.000,        
SR05948309,  0.000,        
P_DATETIME,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
01/00/0000 02:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.250000,5.900000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,6.000000,4.600000,4.600000
01/00/0000 02:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.250000,5.900000,3.968750,3.968750,3.968750,3.968750,3.968750,3.968750,3.968750,3.968750,6.000000,6.000000,4.600000,4.600000
01/00/0000 02:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.250000,5.900000,3.937500,3.937500,3.937500,3.937500,3.937500,3.937500,3.937500,3.937500,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.240000,5.900000,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,3.906250,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.240000,5.900000,3.875000,3.875000,3.875000,3.875000,3.875000,3.875000,3.875000,3.875000,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.240000,5.900000,3.843750,3.843750,3.843750,3.843750,3.843750,3.843750,3.843750,3.843750,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.240000,5.900000,3.812500,3.812500,3.812500,3.812500,3.812500,3.812500,3.812500,3.812500,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.240000,5.900000,3.781250,3.781250,3.781250,3.781250,3.781250,3.781250,3.781250,3.781250,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.240000,5.900000,3.750000,3.750000,3.750000,3.750000,3.750000,3.750000,3.750000,3.750000,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.230000,5.900000,3.718750,3.718750,3.718750,3.718750,3.718750,3.718750,3.718750,3.718750,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.230000,5.900000,3.687500,3.687500,3.687500,3.687500,3.687500,3.687500,3.687500,3.687500,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.230000,5.900000,3.656250,3.656250,3.656250,3.656250,3.656250,3.656250,3.656250,3.656250,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.230000,5.900000,3.625000,3.625000,3.625000,3.625000,3.625000,3.625000,3.625000,3.625000,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.230000,5.900000,3.593750,3.593750,3.593750,3.593750,3.593750,3.593750,3.593750,3.593750,6.000000,6.000000,4.600000,4.600000
01/00/0000 03:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.230000,5.900000,3.562500,3.562500,3.562500,3.562500,3.562500,3.562500,3.562500,3.562500,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.531250,3.531250,3.531250,3.531250,3.531250,3.531250,3.531250,3.531250,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.468750,3.468750,3.468750,3.468750,3.468750,3.468750,3.468750,3.468750,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.437500,3.437500,3.437500,3.437500,3.437500,3.437500,3.437500,3.437500,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.406250,3.406250,3.406250,3.406250,3.406250,3.406250,3.406250,3.406250,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.375000,3.375000,3.375000,3.375000,3.375000,3.375000,3.375000,3.375000,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.220000,5.900000,3.343750,3.343750,3.343750,3.343750,3.343750,3.343750,3.343750,3.343750,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.210000,5.900000,3.312500,3.312500,3.312500,3.312500,3.312500,3.312500,3.312500,3.312500,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.210000,5.900000,3.281250,3.281250,3.281250,3.281250,3.281250,3.281250,3.281250,3.281250,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.210000,5.900000,3.250000,3.250000,3.250000,3.250000,3.250000,3.250000,3.250000,3.250000,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.210000,5.900000,3.218750,3.218750,3.218750,3.218750,3.218750,3.218750,3.218750,3.218750,6.000000,6.000000,4.600000,4.600000
01/00/0000 04:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.210000,5.900000,3.187500,3.187500,3.187500,3.187500,3.187500,3.187500,3.187500,3.187500,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.210000,5.900000,3.156250,3.156250,3.156250,3.156250,3.156250,3.156250,3.156250,3.156250,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,3.125000,3.125000,3.125000,3.125000,3.125000,3.125000,3.125000,3.125000,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,3.093750,3.093750,3.093750,3.093750,3.093750,3.093750,3.093750,3.093750,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,3.062500,3.062500,3.062500,3.062500,3.062500,3.062500,3.062500,3.062500,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,3.031250,3.031250,3.031250,3.031250,3.031250,3.031250,3.031250,3.031250,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,2.968750,2.968750,2.968750,2.968750,2.968750,2.968750,2.968750,2.968750,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.200000,5.900000,2.937500,2.937500,2.937500,2.937500,2.937500,2.937500,2.937500,2.937500,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.190000,5.900000,2.906250,2.906250,2.906250,2.906250,2.906250,2.906250,2.906250,2.906250,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.190000,5.900000,2.875000,2.875000,2.875000,2.875000,2.875000,2.875000,2.875000,2.875000,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.190000,5.900000,2.843750,2.843750,2.843750,2.843750,2.843750,2.843750,2.843750,2.843750,6.000000,6.000000,4.600000,4.600000
01/00/0000 05:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.190000,5.900000,2.812500,2.812500,2.812500,2.812500,2.812500,2.812500,2.812500,2.812500,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.190000,5.900000,2.781250,2.781250,2.781250,2.781250,2.781250,2.781250,2.781250,2.781250,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.190000,5.900000,2.750000,2.750000,2.750000,2.750000,2.750000,2.750000,2.750000,2.750000,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.180000,5.900000,2.718750,2.718750,2.718750,2.718750,2.718750,2.718750,2.718750,2.718750,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.180000,5.900000,2.687500,2.687500,2.687500,2.687500,2.687500,2.687500,2.687500,2.687500,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.180000,5.900000,2.656250,2.656250,2.656250,2.656250,2.656250,2.656250,2.656250,2.656250,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.180000,5.900000,2.625000,2.625000,2.625000,2.625000,2.625000,2.625000,2.625000,2.625000,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.180000,5.900000,2.593750,2.593750,2.593750,2.593750,2.593750,2.593750,2.593750,2.593750,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.180000,5.900000,2.562500,2.562500,2.562500,2.562500,2.562500,2.562500,2.562500,2.562500,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.531250,2.531250,2.531250,2.531250,2.531250,2.531250,2.531250,2.531250,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.500000,2.500000,2.500000,2.500000,2.500000,2.500000,2.500000,2.500000,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.468750,2.468750,2.468750,2.468750,2.468750,2.468750,2.468750,2.468750,6.000000,6.000000,4.600000,4.600000
01/00/0000 06:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.437500,2.437500,2.437500,2.437500,2.437500,2.437500,2.437500,2.437500,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.406250,2.406250,2.406250,2.406250,2.406250,2.406250,2.406250,2.406250,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.375000,2.375000,2.375000,2.375000,2.375000,2.375000,2.375000,2.375000,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.170000,5.900000,2.343750,2.343750,2.343750,2.343750,2.343750,2.343750,2.343750,2.343750,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.160000,5.900000,2.312500,2.312500,2.312500,2.312500,2.312500,2.312500,2.312500,2.312500,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.160000,5.900000,2.281250,2.281250,2.281250,2.281250,2.281250,2.281250,2.281250,2.281250,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.160000,5.900000,2.250000,2.250000,2.250000,2.250000,2.250000,2.250000,2.250000,2.250000,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.160000,5.900000,2.218750,2.218750,2.218750,2.218750,2.218750,2.218750,2.218750,2.218750,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.160000,5.900000,2.187500,2.187500,2.187500,2.187500,2.187500,2.187500,2.187500,2.187500,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.160000,5.900000,2.156250,2.156250,2.156250,2.156250,2.156250,2.156250,2.156250,2.156250,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.125000,2.125000,2.125000,2.125000,2.125000,2.125000,2.125000,2.125000,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.093750,2.093750,2.093750,2.093750,2.093750,2.093750,2.093750,2.093750,6.000000,6.000000,4.600000,4.600000
01/00/0000 07:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.062500,2.062500,2.062500,2.062500,2.062500,2.062500,2.062500,2.062500,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.031250,2.031250,2.031250,2.031250,2.031250,2.031250,2.031250,2.031250,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.055556,2.055556,2.055556,2.055556,2.055556,2.055556,2.055556,2.055556,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.150000,5.900000,2.111111,2.111111,2.111111,2.111111,2.111111,2.111111,2.111111,2.111111,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.140000,5.900000,2.166667,2.166667,2.166667,2.166667,2.166667,2.166667,2.166667,2.166667,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.140000,5.900000,2.222222,2.222222,2.222222,2.222222,2.222222,2.222222,2.222222,2.222222,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.140000,5.900000,2.277778,2.277778,2.277778,2.277778,2.277778,2.277778,2.277778,2.277778,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.140000,5.900000,2.333333,2.333333,2.333333,2.333333,2.333333,2.333333,2.333333,2.333333,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.140000,5.900000,2.388889,2.388889,2.388889,2.388889,2.388889,2.388889,2.388889,2.388889,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.140000,5.900000,2.444444,2.444444,2.444444,2.444444,2.444444,2.444444,2.444444,2.444444,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.130000,5.900000,2.500000,2.500000,2.500000,2.500000,2.500000,2.500000,2.500000,2.500000,6.000000,6.000000,4.600000,4.600000
01/00/0000 08:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.130000,5.900000,2.555556,2.555556,2.555556,2.555556,2.555556,2.555556,2.555556,2.555556,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.130000,5.900000,2.611111,2.611111,2.611111,2.611111,2.611111,2.611111,2.611111,2.611111,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.130000,5.900000,2.666667,2.666667,2.666667,2.666667,2.666667,2.666667,2.666667,2.666667,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.130000,5.900000,2.722222,2.722222,2.722222,2.722222,2.722222,2.722222,2.722222,2.722222,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.130000,5.900000,2.777778,2.777778,2.777778,2.777778,2.777778,2.777778,2.777778,2.777778,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,2.833333,2.833333,2.833333,2.833333,2.833333,2.833333,2.833333,2.833333,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,2.888889,2.888889,2.888889,2.888889,2.888889,2.888889,2.888889,2.888889,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,2.944444,2.944444,2.944444,2.944444,2.944444,2.944444,2.944444,2.944444,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,3.055556,3.055556,3.055556,3.055556,3.055556,3.055556,3.055556,3.055556,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,3.111111,3.111111,3.111111,3.111111,3.111111,3.111111,3.111111,3.111111,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.120000,5.900000,3.166667,3.166667,3.166667,3.166667,3.166667,3.166667,3.166667,3.166667,6.000000,6.000000,4.600000,4.600000
01/00/0000 09:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.110000,5.900000,3.222222,3.222222,3.222222,3.222222,3.222222,3.222222,3.222222,3.222222,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.110000,5.900000,3.277778,3.277778,3.277778,3.277778,3.277778,3.277778,3.277778,3.277778,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.110000,5.900000,3.333333,3.333333,3.333333,3.333333,3.333333,3.333333,3.333333,3.333333,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.110000,5.900000,3.388889,3.388889,3.388889,3.388889,3.388889,3.388889,3.388889,3.388889,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.110000,5.900000,3.444444,3.444444,3.444444,3.444444,3.444444,3.444444,3.444444,3.444444,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.110000,5.900000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.555556,3.555556,3.555556,3.555556,3.555556,3.555556,3.555556,3.555556,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.611111,3.611111,3.611111,3.611111,3.611111,3.611111,3.611111,3.611111,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.666667,3.666667,3.666667,3.666667,3.666667,3.666667,3.666667,3.666667,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.722222,3.722222,3.722222,3.722222,3.722222,3.722222,3.722222,3.722222,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.777778,3.777778,3.777778,3.777778,3.777778,3.777778,3.777778,3.777778,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.833333,3.833333,3.833333,3.833333,3.833333,3.833333,3.833333,3.833333,6.000000,6.000000,4.600000,4.600000
01/00/0000 10:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.100000,5.900000,3.888889,3.888889,3.888889,3.888889,3.888889,3.888889,3.888889,3.888889,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.090000,5.900000,3.944444,3.944444,3.944444,3.944444,3.944444,3.944444,3.944444,3.944444,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.090000,5.900000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.090000,5.900000,4.055556,4.055556,4.055556,4.055556,4.055556,4.055556,4.055556,4.055556,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:15:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.090000,5.900000,4.111111,4.111111,4.111111,4.111111,4.111111,4.111111,4.111111,4.111111,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:20:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.090000,5.900000,4.166667,4.166667,4.166667,4.166667,4.166667,4.166667,4.166667,4.166667,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:25:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.090000,5.900000,4.222222,4.222222,4.222222,4.222222,4.222222,4.222222,4.222222,4.222222,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:30:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.080000,5.900000,4.277778,4.277778,4.277778,4.277778,4.277778,4.277778,4.277778,4.277778,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:35:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.080000,5.900000,4.333333,4.333333,4.333333,4.333333,4.333333,4.333333,4.333333,4.333333,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:40:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.080000,5.900000,4.388889,4.388889,4.388889,4.388889,4.388889,4.388889,4.388889,4.388889,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:45:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.080000,5.900000,4.444444,4.444444,4.444444,4.444444,4.444444,4.444444,4.444444,4.444444,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:50:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.080000,5.900000,4.500000,4.500000,4.500000,4.500000,4.500000,4.500000,4.500000,4.500000,6.000000,6.000000,4.600000,4.600000
01/00/0000 11:55:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.080000,5.900000,4.555556,4.555556,4.555556,4.555556,4.555556,4.555556,4.555556,4.555556,6.000000,6.000000,4.600000,4.600000
01/00/0000 12:00:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.070000,5.900000,4.611111,4.611111,4.611111,4.611111,4.611111,4.611111,4.611111,4.611111,6.000000,6.000000,4.600000,4.600000
01/00/0000 12:05:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.070000,5.900000,4.666667,4.666667,4.666667,4.666667,4.666667,4.666667,4.666667,4.666667,6.000000,6.000000,4.600000,4.600000
01/00/0000 12:10:00,4.600000,4.600000,4.600000,4.600000,4.600000,6.000000,6.000000,6.070000,5.900000,4.722222,4.722222,4.722222,4.722222,4.722222,4.722222,4.722222,4.722222,6.000000,6.000000,4.600000,4.600000
